NUM,ID,Name,Cite,Lon,Lat,Type1,Type2,Type,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
58,33,四川江油辛夷花传统栽培体系,四川省绵阳市江油市大康镇旱丰村,104.65,31.845,中药材花卉系统,Chinese medicinal herb and flower system,CMHFS,7.923497,7.3972607,9.863014,7.6712327,3.8251367,3.8356164,6.575342,21.09589,7.6502733,4.657534,10.136987,7.1232877,6.557377,12.876712,12.876712,7.6712327,10.928962,14.246575,18.90411,10.684931,11.748633,18.356163,24.383562,9.315068,18.852459,15.89041,36.9863,22.465754,16.393442,15.342465,18.356163,14.794521,10.928962,27.123287,14.246575,21.643835,24.043716,24.931507,23.561646,15.342465,13.934426,16.438356,23.561646,29.041096,30.601093,71.78082
59,34,云南广南八宝稻作生态系统,云南省文山州广南县八宝镇,105.432,23.746,稻作农业系统,Rice farming system,RFS,12.568305,6.849315,6.3013697,13.972603,8.469945,6.849315,6.027397,16.712328,10.382514,11.506849,12.602739,12.054794,10.928962,11.780823,12.876712,7.1232877,9.016393,11.780823,19.178082,11.232877,9.289618,10.410959,10.684931,13.972603,8.743169,16.712328,15.342465,17.260275,8.469945,24.383562,23.835615,14.246575,10.382514,14.794521,15.068494,21.643835,20.765028,12.328767,9.315068,18.630136,18.579235,14.246575,16.438356,28.21918,21.311476,85.205475
60,35,云南剑川稻麦复种系统,云南省大理州剑川县剑湖周边金华镇,99.912,26.537,稻作农业系统,Rice farming system,RFS,6.557377,18.082191,14.520548,8.493151,11.748633,6.575342,13.69863,18.356163,22.404371,10.684931,8.767123,10.410959,6.557377,11.780823,22.19178,12.054794,15.027322,7.6712327,19.178082,26.575342,7.6502733,13.424657,15.342465,22.19178,10.655738,20.273973,30.958902,13.972603,15.027322,40.82192,25.753424,11.780823,22.950819,27.39726,30.958902,34.79452,23.224045,32.328766,20.547945,34.246574,25.13661,29.589043,21.917809,33.972603,22.950819,76.9863
61,36,甘肃岷县当归种植系统,甘肃省定西市岷县梅川镇西坝村,104.024,34.574,中药材花卉系统,Chinese medicinal herb and flower system,CMHFS,15.027322,10.958904,8.493151,9.041096,5.7377048,7.945205,6.575342,15.068494,12.84153,6.849315,19.726028,8.767123,14.480874,18.630136,14.794521,8.767123,11.202186,16.986301,24.657534,17.534246,11.748633,10.684931,18.90411,11.232877,15.027322,12.876712,29.863014,21.09589,22.677595,24.383562,31.232876,17.80822,7.1038256,24.109589,12.602739,24.109589,28.142076,23.835615,20.273973,13.69863,17.486338,26.027397,30.68493,37.534245,36.612022,68.49315
62,37,宁夏灵武长枣种植系统,宁夏回族自治区银川市灵武市东塔镇果园村,106.359,38.084,林业和林果系统,Forestry and forestry products system,FFPS,13.661202,7.1232877,8.219178,7.6712327,7.1038256,7.945205,8.493151,22.739727,12.295082,8.493151,14.246575,20.547945,7.6502733,8.219178,14.520548,6.849315,10.928962,20.547945,23.835615,21.643835,14.754099,12.328767,21.09589,15.616438,16.666668,16.986301,24.931507,18.90411,18.032785,17.80822,19.726028,13.69863,8.743169,24.657534,18.90411,15.616438,21.5847,19.452055,18.356163,14.794521,16.93989,26.301369,25.47945,29.041096,23.770493,78.08219
63,38,新疆哈密市哈密瓜栽培与贡瓜文化系统,新疆维吾尔自治区哈密市伊州区花园乡,93.476,42.747,蔬菜瓜果系统,Vegetable and fruit system,VFS,12.568305,9.863014,14.794521,6.849315,2.7322404,6.3013697,9.041096,14.794521,12.295082,13.424657,10.410959,15.89041,8.196721,9.863014,18.082191,8.219178,10.10929,20.273973,18.082191,18.356163,9.289618,16.164383,20.821918,7.3972607,12.84153,10.958904,18.90411,21.643835,20.765028,15.342465,18.90411,17.260275,7.1038256,17.534246,15.89041,17.260275,22.677595,18.082191,15.068494,18.630136,14.480874,19.726028,20.273973,30.410961,26.502731,81.369865
64,39,北京平谷四座楼麻核桃生产系统,北京市平谷区熊儿寨乡,117.128,40.284,林业和林果系统,Forestry and forestry products system,FFPS,4.9180326,14.794521,15.068494,17.534246,9.562841,4.931507,11.506849,12.328767,9.289618,9.041096,10.410959,8.493151,12.295082,11.506849,15.616438,9.041096,6.557377,16.438356,21.643835,24.931507,15.57377,15.89041,22.19178,15.068494,19.945354,15.616438,23.013699,23.835615,21.311476,20.821918,15.616438,12.054794,11.202186,11.780823,22.19178,19.726028,17.213116,25.205479,19.452055,27.945206,24.31694,16.164383,20.821918,32.328766,22.404371,76.438354
65,40,北京京西稻作文化系统,北京市海淀区上庄镇,116.209,40.095,稻作农业系统,Rice farming system,RFS,7.1038256,15.342465,14.520548,16.438356,12.021858,4.3835616,10.136987,13.972603,11.748633,14.246575,9.041096,7.3972607,12.84153,15.068494,15.068494,11.506849,7.3770494,21.917809,21.369862,23.013699,16.93989,18.90411,23.561646,17.80822,23.224045,20.273973,20.273973,23.287672,21.857924,21.643835,15.616438,10.958904,13.934426,15.068494,27.123287,20.547945,16.93989,23.835615,18.356163,29.589043,20.21858,12.054794,19.452055,25.47945,17.759563,79.178085
66,41,辽宁桓仁京租稻栽培系统,辽宁省本溪市桓仁满族自治县桓仁镇,125.31,41.302,稻作农业系统,Rice farming system,RFS,7.3770494,11.506849,15.342465,12.602739,7.6502733,4.931507,6.575342,7.3972607,10.655738,18.356163,18.630136,10.684931,11.202186,13.150684,17.80822,8.767123,10.655738,17.534246,23.835615,16.712328,14.754099,17.534246,21.643835,13.972603,20.765028,12.054794,19.726028,22.739727,21.857924,17.534246,14.246575,12.328767,11.4754095,11.780823,23.013699,20.821918,16.93989,19.452055,19.726028,24.109589,21.5847,24.657534,17.80822,23.561646,25.956285,75.89041
67,42,吉林延边苹果梨栽培系统,吉林省延边州龙井市老头沟镇小箕村,129.135,42.884,林业和林果系统,Forestry and forestry products system,FFPS,9.836065,9.863014,14.794521,12.054794,5.7377048,8.219178,7.1232877,10.684931,9.562841,16.712328,13.150684,7.3972607,10.10929,6.575342,15.89041,12.054794,11.202186,17.534246,16.438356,15.068494,9.289618,13.69863,15.342465,12.328767,18.032785,9.863014,17.260275,19.452055,23.497267,16.164383,13.424657,11.232877,6.2841525,11.232877,15.068494,18.082191,14.207651,20.0,18.90411,24.657534,16.666668,23.835615,16.712328,21.917809,21.857924,73.42465
